actor_id,name
4038,Susan Sarandon
228,Ed Harris
20089,Jena Malone
19977,Liam Aiken
1019,Mads Mikkelsen
67599,Vanessa Hudgens
26723,Katheryn Winnick
180924,Inga Cadranel
1997524,Fei Ren
131,Jake Gyllenhaal
10859,Ryan Reynolds
933238,Rebecca Ferguson
9195,Hiroyuki Sanada
932267,Olga Dihovichnaya
9778,Ice Cube
2231,Samuel L. Jackson
5293,Willem Dafoe
100,Scott Speedman
21368,Peter Strauss
78871,Wu Jing
25246,Andy Lau
143358,Li Xuejian
235518,Sha Yi
987205,Ning Li
2963,Nicolas Cage
1231,Julianne Moore
10860,Jessica Biel
3491,Thomas Kretschmann
29862,Jim Beaver
2372,Ron Perlman
11826,Selma Blair
17005,Doug Jones
5049,John Hurt
17283,Rupert Evans
1979,Kevin Spacey
934,Russell Crowe
529,Guy Pearce
2505,James Cromwell
326,Kim Basinger
1054260,Haru Kuroki
559411,Yukito Nishii
104522,Aoi Miyazaki
45999,Takao Osawa
225662,Momoka Ohno
8767,Jim Caviezel
23931,Mira Sorvino
121718,Bill Camp
17689,Gerardo Taracena
29685,Kurt Fuller
1392137,Margaret Qualley
119592,Aubrey Plaza
16828,Chris Evans
2286738,Lera Abova
3840656,Jacnier
6384,Keanu Reeves
86626,Aziz Ansari
19274,Seth Rogen
74688,Keke Palmer
25540,Sandra Oh
587982,Sivakarthikeyan
1473119,Sai Pallavi
86212,Rahul Bose
1295875,Bhuvan Arora
1353425,Lallu Prasath
145092,Zhou Dongyu
2223265,Jackson Yee
2133335,Yin Fang
106581,Huang Jue
113791,Wu Yue
4937,Vince Vaughn
15286,Christine Taylor
7399,Ben Stiller
9626,Rip Torn
15033,Justin Long
19429,Bruce Lee
70985,Gig Young
29313,Dean Jagger
39753,Hugh O'Brian
13023,Colleen Camp
36592,Saoirse Ronan
13240,Mark Wahlberg
3293,Rachel Weisz
4038,Susan Sarandon
2283,Stanley Tucci
81160,Belén Fabra
19803,Leonardo Sbaraglia
15592,Llum Barrera
400,Geraldine Chaplin
3822,Ángela Molina
3258776,Pavlo Aldoshyn
2232024,Maryna Koshkina
2039497,Andrii Mostrenko
1916805,Roman Semysal
2342168,Roman Yasinovskyi
18897,Jackie Chan
55706,Michelle Ferre
55707,Mirai Yamamoto
55708,Ron Smerczak
89040,Ed Nelson
1065297,Kensho Ono
1452028,Reina Ueda
9721,Junichi Suwabe
1388751,Soma Saito
1588597,Atsumi Tanezaki
1954,Billy Zane
38561,Kelly Brook
58970,Juan Pablo Di Pace
58971,Todd Collins
58972,Gabrielle Jourdan
31422,Ivan Massagué
961,Antonia San Juan
970993,Zorion Eguileor
1031961,Emilio Buale
1640347,Alexandra Masangkay
1530733,Ryu Jun-yeol
1257671,Kim Woo-bin
1537768,Kim Tae-ri
932821,So Ji-sub
37939,Yum Jung-ah
17697,John Krasinski
524,Natalie Portman
1222992,Eiza González
93210,Domhnall Gleeson
457386,Arian Moayed
225692,Jeremy Irvine
3064,Peter Mullan
1639,Emily Watson
17498,Niels Arestrup
11207,David Thewlis
3293,Rachel Weisz
53714,Rachel McAdams
4941,Alessandro Nivola
78018,Allan Corduner
27397,Anton Lesser
18918,Dwayne Johnson
27972,Josh Hutcherson
67599,Vanessa Hudgens
40481,Luis Guzmán
3895,Michael Caine
2227,Nicole Kidman
8784,Daniel Craig
45589,Dakota Blue Richards
45585,Ben Walker
1281,Freddie Highmore
11150,Gina Gershon
7906,Jennifer Tilly
532,Joe Pantoliano
15213,John P. Ryan
22227,Christopher Meloni
96066,Liam Hemsworth
4785,Jeff Goldblum
198847,Jessie T. Usher
8984,Bill Pullman
1094091,Maika Monroe
87722,Noomi Rapace
515,Glenn Close
5293,Willem Dafoe
935235,Marwan Kenzari
47647,Christian Rubeck
10297,Matthew McConaughey
59174,America Ferrera
75604,Yul Vazquez
77264,Ashlie Atkinson
2126994,Kimberli Flores
56356,Gina Philips
15033,Justin Long
56357,Jonathan Breck
56358,Patricia Belcher
39015,Eileen Brennan
31164,Adewale Akinnuoye-Agbaje
2040,Christopher Eccleston
25002,Lee Byung-hun
24045,Joseph Gordon-Levitt
23459,Sienna Miller
569,Ethan Hawke
17286,Lena Headey
81083,Max Burkholder
131781,Adelaide Kane
56679,Edwin Hodge
934,Russell Crowe
112,Cate Blanchett
2201,Max von Sydow
227,William Hurt
2983,Mark Strong
3061,Ewan McGregor
2227,Nicole Kidman
5723,John Leguizamo
388,Jim Broadbent
12206,Richard Roxburgh
1813,Anne Hathaway
38941,Jim Sturgess
75073,Tom Mison
66431,Jodie Whittaker
28847,Rafe Spall
18897,Jackie Chan
1532511,Zhang Yixing
1291460,Gulnezer Bextiyar
148881,Aarif Rahman
130984,Jerry Lee
4173,Anthony Hopkins
39187,Olivia Colman
34546,Mark Gatiss
11616,Olivia Williams
17606,Imogen Poots
7060,Martin Freeman
4239,Yasiin Bey
11664,Zooey Deschanel
6807,Sam Rockwell
4566,Alan Rickman
3112441,Kaho Nakamura
1668610,Ryo Narita
1018944,Shota Sometani
1615061,Tina Tamashiro
2903486,Lilas Ikuta
63,Milla Jovovich
6949,John Malkovich
6450,Faye Dunaway
4483,Dustin Hoffman
16923,Pascal Greggory
1813,Anne Hathaway
6944,Octavia Spencer
2283,Stanley Tucci
2241218,Jahzir Bruno
2632,Chris Rock
12640,David Duchovny
1231,Julianne Moore
18270,Orlando Jones
57599,Seann William Scott
15854,Ted Levine
90496,Masako Nozawa
20664,Koichi Yamadera
78402,Masakazu Morita
122501,Ryo Horikawa
122193,Hiromi Tsuru
17604,Jeremy Renner
3293,Rachel Weisz
819,Edward Norton
825,Stacy Keach
118937,Dennis Boutsikaris
18897,Jackie Chan
55706,Michelle Ferre
55707,Mirai Yamamoto
55708,Ron Smerczak
89040,Ed Nelson
1210634,Nobunaga Shimazaki
1492992,Yuma Uchida
1254260,Kazuyuki Okitsu
2534630,Kazuki Ura
3195937,Tasuku Kaito
2280178,Sofia Kappel
1908347,Zelda Morrison
139422,Tee Reel
1903886,Evelyn Claire
1202732,Chris Cock
130598,Louis Fan Siu-Wong
124780,Fan Mei-Sheng
994394,William Ho
554120,Gloria Yip Wan-Yee
81670,Yukari Ôshima
13240,Mark Wahlberg
3129,Tim Roth
1283,Helena Bonham Carter
61981,Michael Clarke Duncan
13242,Paul Giamatti
84223,Anna Kendrick
221098,Anna Camp
29221,Brittany Snow
73128,Skylar Astin
221581,Rebel Wilson
26784,Danny Lee Sau-Yin
66717,Anthony Wong Chau-Sang
555151,Emily Kwan Bo-Wai
56804,Lau Siu-Ming
119447,Shing Fui-On
6941,Cameron Diaz
18979,Christina Applegate
11826,Selma Blair
11155,Thomas Jane
23532,Jason Bateman
1243,Woody Allen
4430,Sharon Stone
707,Dan Aykroyd
10774,Anne Bancroft
2047,Danny Glover
7633,Leslie Nielsen
12949,Priscilla Presley
1793,Ricardo Montalban
12950,George Kennedy
12951,O. J. Simpson
143803,Miho Nakayama
80754,Etsushi Toyokawa
144238,Miki Sakai
235145,Takashi Kashiwabara
239610,Bunjaku Han
5292,Denzel Washington
2296,Clive Owen
1038,Jodie Foster
290,Christopher Plummer
5293,Willem Dafoe
19292,Adam Sandler
2632,Chris Rock
2505,James Cromwell
69128,Nelly
69127,Michael Irvin
15555,Piper Perabo
49,Maria Bello
18354,Bridget Moynahan
77897,Tyra Banks
59592,Izabella Miko
41292,Keri Russell
71375,Alden Ehrenreich
1371398,O'Shea Jackson Jr.
11477,Ray Liotta
17490,Isiah Whitlock Jr.
3036,John Cusack
3416,Demi Moore
87003,Curtis Armstrong
21282,William Hickey
59196,Joe Flaherty
1245,Scarlett Johansson
1047644,Jeremy McWilliams
1711557,Lynsey Taylor Mackay
1711559,Dougie McConnell
1711561,Kevin McAlinden
85,Johnny Depp
1160,Michelle Pfeiffer
10912,Eva Green
1283,Helena Bonham Carter
56734,Chloë Grace Moretz
1892,Matt Damon
1245,Scarlett Johansson
19159,Thomas Haden Church
74539,Colin Ford
1046348,Maggie Elizabeth Jones
2230991,Daisy Edgar-Jones
1369329,Taylor John Smith
1716493,Harris Dickinson
11064,David Strathairn
61084,Michael Hyatt
1880016,David Howard Thornton
1882502,Lauren LaVera
2787720,Elliott Fullam
3383606,Sarah Voigt
3790695,Kailey Hyman
135651,Michael B. Jordan
62561,Tessa Thompson
1674162,Jonathan Majors
119598,Phylicia Rashād
3759632,Mila Davis-Kent
9278,Jennifer Garner
103,Mark Ruffalo
20750,Judy Greer
1333,Andy Serkis
1907,Kathy Baker
3087,Robert Duvall
4939,Téa Leoni
109,Elijah Wood
13333,Vanessa Redgrave
192,Morgan Freeman
126698,Kenji Nojima
93801,Hiroshi Kamiya
9720,Hideo Ishikawa
2258797,Yurino
230659,Takeru Satoh
1084910,Emi Takei
1566805,Mackenyu
111640,Munetaka Aoki
84028,Yu Aoi
19292,Adam Sandler
69597,Drew Barrymore
58478,Kevin Nealon
53256,Terry Crews
63234,Wendi McLendon-Covey
6193,Leonardo DiCaprio
11856,Daniel Day-Lewis
6941,Cameron Diaz
388,Jim Broadbent
4764,John C. Reilly
2963,Nicolas Cage
9824,Diane Kruger
21180,Justin Bartha
48,Sean Bean
10127,Jon Voight
11108,Simon Pegg
1240645,Vincent Tong
3332754,Aaron Harris
929511,Utkarsh Ambudkar
95517,Justina Machado
2480853,Harriet Slater
1849954,Wolfgang Novogratz
2120814,Adain Bradley
2749024,Avantika
1649152,Jacob Batalon
258,Gael García Bernal
1080195,Vicky Krieps
17328,Rufus Sewell
934281,Alex Wolff
1356758,Thomasin McKenzie
2231,Samuel L. Jackson
10689,Rob Brown
52037,Robert Ri'chard
53184,Rick Gonzalez
74307,Nana Gbewonyo
1911397,Christian Mikkelsen
1816217,Nasrin Khusrawi
76547,Aksel Hennie
1816870,Mathilde Storm
47647,Christian Rubeck
500,Tom Cruise
10478,Jeanne Tripplehorn
193,Gene Hackman
11066,Hal Holbrook
11067,Terry Kinney
6730,Sacha Baron Cohen
2408703,Maria Bakalova
31,Tom Hanks
1903451,Dani Popescu
2829921,Manuel Vieru
5292,Denzel Washington
64,Gary Oldman
18973,Mila Kunis
56614,Ray Stevenson
3130,Jennifer Beals
94185,Shailene Woodley
1159982,Ansel Elgort
232006,Nat Wolff
4784,Laura Dern
131006,Sam Trammell
12073,Mike Myers
13918,Elizabeth Hurley
13919,Michael York
13920,Mimi Rogers
9208,Robert Wagner
81667,Jennifer Hale
43125,Rob Paulsen
35219,Corey Burton
77546,Andre Stojka
6035,Russi Taylor
114019,Luke Evans
190895,Sarah Gadon
55470,Dominic Cooper
1050248,Art Parkinson
4391,Charles Dance
9278,Jennifer Garner
103,Mark Ruffalo
20750,Judy Greer
1333,Andy Serkis
1907,Kathy Baker
60949,Rob Schneider
141,David Carradine
41421,Jennifer Morrison
6914,Scott Wilson
1986402,Tsuyoshi Abe
1772,Anna Faris
3492,Colin Hanks
54693,Emma Stone
52852,Kat Dennings
31309,Hugh Hefner
2963,Nicolas Cage
567332,Fergus Riordan
44649,Violante Placido
8785,Ciarán Hinds
73589,Johnny Whitworth
543530,Dave Bautista
1696016,Chloe Coleman
109869,Kristen Schaal
83586,Ken Jeong
1772,Anna Faris
74568,Chris Hemsworth
62561,Tessa Thompson
466505,Kumail Nanjiani
933238,Rebecca Ferguson
28847,Rafe Spall
1217648,Chris Diamantopoulos
1382187,Kaitlyn Robrock
34478,Tony Anselmo
84213,Bill Farmer
12077,Jim Cummings
3896,Liam Neeson
529,Guy Pearce
1371819,Taj Atwal
234070,Harold Torres
56650,Ray Fearon
28255,Fabrice Luchini
5470,Kristin Scott Thomas
1075113,Ernst Umhauer
8925,Emmanuelle Seigner
1075115,Bastien Ughetto
1269,Kevin Costner
738,Sean Connery
380,Robert De Niro
1270,Charles Martin Smith
1271,Andy Garcia
6065,Dennis Quaid
519,Martin Short
5344,Meg Ryan
34597,Kevin McCarthy
26490,Fiona Lewis
29220,Amanda Bynes
38673,Channing Tatum
51975,Laura Ramsey
980,Vinnie Jones
212,David Cross
1028899,Meghann Fahy
1855143,Brandon Sklenar
31508,Reed Diamond
1515230,Violett Beane
1487628,Jeffery Self
58136,Christine Cavanaugh
6199,Miriam Margolyes
52699,Danny Mann
1331,Hugo Weaving
35109,Miriam Flynn
18897,Jackie Chan
69636,Ti Lung
44917,Anita Mui Yim-Fong
1083956,Ram Chiang Chi-Kwong
26775,Lau Kar-Leung
1335315,Georgina Campbell
15033,Justin Long
137905,Bill Skarsgård
3901,Richard Brake
1446860,Matthew Patrick Davis
54693,Emma Stone
39187,Olivia Colman
3293,Rachel Weisz
3292,Nicholas Hoult
1496392,Joe Alwyn
18897,Jackie Chan
33259,Jennifer Love Hewitt
11355,Jason Isaacs
5578,Debi Mazar
13939,Ritchie Coster
2144,Tobin Bell
2138,Shawnee Smith
559207,Synnøve Macody Lund
57340,Steven Brand
2153290,Renata Vaca
69210,Chyler Leigh
16828,Chris Evans
56824,Jaime Pressly
29020,Eric Christian Olsen
18658,Mia Kirshner
1054260,Haru Kuroki
559411,Yukito Nishii
104522,Aoi Miyazaki
45999,Takao Osawa
225662,Momoka Ohno
8784,Daniel Craig
3,Harrison Ford
59315,Olivia Wilde
6807,Sam Rockwell
33527,Adam Beach
2963,Nicolas Cage
9824,Diane Kruger
21180,Justin Bartha
48,Sean Bean
10127,Jon Voight
19492,Viola Davis
18471,Anthony Anderson
1407498,Marsai Martin
72985,Ramón Rodríguez
60373,Antony Starr
3087,Robert Duvall
4939,Téa Leoni
109,Elijah Wood
13333,Vanessa Redgrave
192,Morgan Freeman
17141,Greg Kinnear
3051,Toni Collette
4495,Steve Carell
17142,Paul Dano
17140,Abigail Breslin
1892,Matt Damon
1245,Scarlett Johansson
19159,Thomas Haden Church
74539,Colin Ford
1046348,Maggie Elizabeth Jones
6886,Christina Ricci
8984,Bill Pullman
14702,Cathy Moriarty
10713,Eric Idle
56057,Malachi Pearson
2230,Pam Grier
2231,Samuel L. Jackson
380,Robert De Niro
2233,Bridget Fonda
2232,Michael Keaton
2888,Will Smith
8170,Eva Mendes
32895,Kevin James
38425,Amber Valletta
55256,Julie Ann Emery
8767,Jim Caviezel
23931,Mira Sorvino
121718,Bill Camp
17689,Gerardo Taracena
29685,Kurt Fuller
514,Jack Nicholson
6450,Faye Dunaway
6593,John Huston
12295,Perry Lopez
12296,John Hillerman
3223,Robert Downey Jr.
1789952,Harry Collett
3968,Michael Sheen
388,Jim Broadbent
3131,Antonio Banderas
5064,Meryl Streep
190,Clint Eastwood
6907,Annie Corley
10379,Victor Slezak
10380,Jim Haynie
527393,Dylan O'Brien
1202689,Jessica Henwick
12132,Michael Rooker
1231108,Dan Ewing
1767250,Ariana Greenblatt
514,Jack Nicholson
515,Glenn Close
516,Annette Bening
517,Pierce Brosnan
518,Danny DeVito
1221143,Nobuo Tobita
113670,Yoko Sakamoto
90571,Toshihiko Seki
112139,Yuri Amano
933722,Kae Araki
1835721,Manaka Iwami
19588,Miyu Irino
4080133,Yuuki Sakurai
1254671,Ai Kayano
149894,Yuki Kaji
521,Michael J. Fox
14848,James Hampton
70612,Susan Ursitti
26470,Jerry Levine
92623,Matt Adler
3131,Antonio Banderas
4173,Anthony Hopkins
1922,Catherine Zeta-Jones
14344,Stuart Wilson
28414,Matt Letscher
11288,Robert Pattinson
5293,Willem Dafoe
2309944,Valeriia Karaman
2507696,Logan Hawkes
2507697,Kyla Nicolle
1892,Matt Damon
6194,Claire Danes
518,Danny DeVito
10127,Jon Voight
5960,Mary Kay Place
5576,Val Kilmer
2176,Tommy Lee Jones
206,Jim Carrey
2227,Nicole Kidman
5577,Chris O'Donnell
90155,Koji Imada
90157,Sayaka Maeda
90159,Takashi Fujii
90160,Seiko Takuma
90161,Tomomitsu Yamaguchi
8289,Billy Crudup
3910,Frances McDormand
11661,Kate Hudson
11662,Jason Lee
11663,Patrick Fugit
149894,Yuki Kaji
1224288,Yui Ishikawa
90135,Marina Inoue
93801,Hiroshi Kamiya
1253896,Yu Shimamura
2232,Michael Keaton
17039,Nick Offerman
3911,John Carroll Lynch
1817,Linda Cardellini
107770,B. J. Novak
3131,Antonio Banderas
1922,Catherine Zeta-Jones
18460,Adrian Alonso
17413,Julio Oscar Mechoso
18461,Nick Chinlund
36592,Saoirse Ronan
12133,Laurie Metcalf
72638,Tracy Letts
1105079,Lucas Hedges
1190668,Timothée Chalamet
10297,Matthew McConaughey
18277,Sandra Bullock
2231,Samuel L. Jackson
1979,Kevin Spacey
15852,Ashley Judd
1229,Jeff Bridges
2547,Bruce Boxleitner
2076,David Warner
2548,Cindy Morgan
2549,Barnard Hughes
6726,Sheryl Lee
6719,Ray Wise
6714,Mädchen Amick
6715,Dana Ashbrook
15796,Phoebe Augustine
21593,Jason Biggs
21595,Alyson Hannigan
57599,Seann William Scott
21594,Chris Klein
21403,Thomas Ian Nicholas
11701,Angelina Jolie
3131,Antonio Banderas
11155,Thomas Jane
21142,Gregory Itzin
12536,Jack Thompson
131,Jake Gyllenhaal
59620,Gemma Arterton
2282,Ben Kingsley
658,Alfred Molina
55412,Steve Toussaint
17882,Isabelle Huppert
6014,Annie Girardot
5442,Benoît Magimel
19123,Susanne Lothar
6264,Udo Samel
2461,Mel Gibson
9994,Helen Hunt
3141,Marisa Tomei
21278,Alan Alda
34486,Ashley Johnson
17142,Paul Dano
9642,Jude Law
227454,Alicia Vikander
90451,Tom Sturridge
51119,Will Keen
8872,Rick Moranis
13420,Ellen Greene
14830,Vincent Gardenia
1227338,Levi Stubbs
67773,Steve Martin
106490,Stefanie Scott
7401,Lin Shaye
20212,Dermot Mulroney
2128,Leigh Whannell
59117,Angus Sampson
5292,Denzel Washington
1896,Don Cheadle
17521,Kelly Reilly
1230,John Goodman
21089,Bruce Greenwood
478,Jamie Bell
1333,Andy Serkis
8784,Daniel Craig
11109,Nick Frost
11108,Simon Pegg
18897,Jackie Chan
70106,Nicholas Tse Ting-Fung
66762,Charlie Yeung Choi-Nei
64434,Charlene Choi Chuek-Yin
64436,Daniel Wu
3131642,Narilya Gulmongkolpech
2424471,Sawanee Utoomma
3131643,Sirani Yankittikan
3131644,Yasaka Chaisorn
1272350,Boonsong Nakphoo
64871,Barbara Luddy
64872,Larry Roberts
64870,Peggy Lee
67230,Bill Thompson
1022053,Bill Baucom
76788,Dev Patel
108916,Rooney Mara
1371,David Wenham
2227,Nicole Kidman
1750435,Abhishek Bharate
10430,Fred Ward
4160,Helen Shaver
68108,Chris Gartin
67015,Michael Gross
106474,Marcelo Tubert
1462,Tim Blake Nelson
2112084,Willie Watson
6574,Clancy Brown
59145,Danny McCarthy
38582,David Krumholtz
2461,Mel Gibson
2047,Danny Glover
4517,Joe Pesci
14343,Rene Russo
14344,Stuart Wilson
2384368,Ciryl Gane
935241,Alice Belaïdi
1609912,Foued Nabba
1819836,Maleaume Paquin
1136891,Anne Azoulay
1253807,Miki Imai
234645,Toshiro Yanagiba
119263,Yoko Honna
65426,Mayumi Izuka
239830,Masahiro Itou
108916,Rooney Mara
59219,Kyle Gallner
17183,Jackie Earle Haley
55775,Katie Cassidy
34199,Thomas Dekker
227611,Mirai Shida
1256603,Natsuki Hanae
20664,Koichi Yamadera
1349959,Hiroaki Ogi
1249310,Minako Kotobuki
3970030,Noelle Perdue
149066,Michael Stabile
1100768,Siri Dahl
222346,Wolf Hudson
3970043,Martin Patriquin
192,Morgan Freeman
2140,Monica Potter
7486,Michael Wincott
19152,Dylan Baker
21027,Mika Boorem
11701,Angelina Jolie
20508,Iain Glen
8784,Daniel Craig
1284,Noah Taylor
20511,Chris Barrie
169469,Jesse Hutch
5139,Robert Englund
50094,Ken Kirzinger
18315,Monica Keena
50095,Jason Ritter
2282,Ben Kingsley
11850,Candice Bergen
9126,Edward Fox
11857,John Gielgud
12726,Trevor Howard
10980,Daniel Radcliffe
10989,Rupert Grint
10990,Emma Watson
10991,Bonnie Wright
96841,Matthew Lewis
27888,Raúl Juliá
5657,Anjelica Huston
1062,Christopher Lloyd
6486,Dan Hedaya
10776,Elizabeth Wilson
1932,Audrey Hepburn
1933,George Peppard
1934,Patricia Neal
1935,Buddy Ebsen
1936,Martin Balsam
10860,Jessica Biel
17243,Jonathan Tucker
52366,Andrew Bryniarski
57514,Erica Leerhsen
34489,Eric Balfour
36669,Rupert Friend
17306,Zachary Quinto
577478,Hannah Ware
53257,Emilio Rivera
8801,Rolf Kanies
65424,Rica Matsumoto
73044,Ikue Otani
65427,Yuji Ueda
65426,Mayumi Izuka
40325,Megumi Hayashibara
18997,Bryce Dallas Howard
73421,Joaquin Phoenix
3490,Adrien Brody
227,William Hurt
10205,Sigourney Weaver
2461,Mel Gibson
2047,Danny Glover
4517,Joe Pesci
14324,Joss Ackland
14325,Derrick O'Connor
2231,Samuel L. Jackson
10689,Rob Brown
52037,Robert Ri'chard
53184,Rick Gonzalez
74307,Nana Gbewonyo
230659,Takeru Satoh
1084910,Emi Takei
111640,Munetaka Aoki
2164105,Kaito Oyagi
84028,Yu Aoi
15555,Piper Perabo
49,Maria Bello
18354,Bridget Moynahan
77897,Tyra Banks
59592,Izabella Miko
8293,Marion Cotillard
1892,Matt Damon
2975,Laurence Fishburne
9642,Jude Law
204,Kate Winslet
8395,Luke Perry
9045,Stephen Baldwin
227548,Red Mitchell
162945,Cynthia Geary
8986,James Rebhorn
1185997,Xolo Maridueña
1622590,Bruna Marquezine
4038,Susan Sarandon
17688,Raoul Max Trujillo
2381442,Belissa Escobedo
15111,Jean-Claude Van Damme
18071,Geoffrey Lewis
106836,Alonna Shaw
58123,Bolo Yeung
106837,Cory Everson
82809,Annabelle Wallis
94436,Ward Horton
34842,Tony Amendola
1981,Alfre Woodard
188311,Eric Ladin
16060,Brian Tochi
6181,Josh Pais
3034,Corey Feldman
77157,Robbie Rist
45041,Judith Hoag
56734,Chloë Grace Moretz
1108907,Nick Robinson
17402,Ron Livingston
74537,Maggie Siff
1167375,Alex Roe
976,Jason Statham
75036,Natalya Rudakova
7693,François Berléand
17343,Robert Knepper
1924,Jeroen Krabbé
37625,Andrew Garfield
1373737,Florence Pugh
4984032,Grace Delaney
4984038,Lee Braithwaite
2014269,Aoife Hinds
230659,Takeru Satoh
1084910,Emi Takei
148288,Koji Kikkawa
84028,Yu Aoi
111640,Munetaka Aoki
1230,John Goodman
17628,Mary Elizabeth Winstead
17487,John Gallagher Jr.
60881,Douglas M. Griffin
8269,Suzanne Cryer
3258776,Pavlo Aldoshyn
2232024,Maryna Koshkina
2039497,Andrii Mostrenko
1916805,Roman Semysal
2342168,Roman Yasinovskyi
500,Tom Cruise
6941,Cameron Diaz
133,Peter Sarsgaard
19492,Viola Davis
31384,Jordi Mollà
1337,Tony Leung Chiu-wai
43661,Takeshi Kaneshiro
65277,Zhang Fengyi
1622,Chang Chen
77304,Vicky Zhao
3627,Paz Vega
16441,Tristán Ulloa
3623,Elena Anaya
16442,Najwa Nimri
16443,Daniel Freire
11701,Angelina Jolie
3131,Antonio Banderas
11155,Thomas Jane
21142,Gregory Itzin
12536,Jack Thompson
556275,Matthew Mercer
76029,Courtenay Taylor
15030,Robin Sachs
571300,Dave Wittenberg
79051,Wendee Lee
16927,Gérard Depardieu
28781,Christian Clavier
2408,Jamel Debbouze
28782,Monica Bellucci
4275,Alain Chabat
73421,Joaquin Phoenix
5699,Patti LuPone
39388,Amy Ryan
78729,Nathan Lane
1164259,Kylie Rogers
17419,Bryan Cranston
1726151,Koyu Rankin
12438,Bob Balaban
819,Edward Norton
1532,Bill Murray
29222,Zac Efron
41087,Leslie Mann
539,Thomas Lennon
49961,Michelle Trachtenberg
87741,Sterling Knight
10222,Roger Moore
10475,Lois Chiles
2369,Michael Lonsdale
10460,Richard Kiel
10476,Corinne Cléry
9292,Mink Stole
76496,Jean Hill
76495,Susan Lowe
76494,Liz Renay
10373,Edith Massey
30614,Ryan Gosling
1812,Michelle Williams
4735,John Doman
6858,Mike Vogel
6437,Ben Shenkman
1937,Mickey Rooney
6856,Kurt Russell
20157,Pearl Bailey
3461,Jack Albertson
88947,Sandy Duncan
561869,Amandla Stenberg
2408703,Maria Bakalova
2673750,Myha'la
1976054,Rachel Sennott
2420169,Chase Sui Wonders
96472,Hayato Ichihara
96473,Shugo Oshinari
84028,Yu Aoi
9707,Ayumi Ito
87662,Issey Takahashi
19274,Seth Rogen
41091,Kristen Wiig
21007,Jonah Hill
19278,Bill Hader
39995,Michael Cera
10978,Maggie Smith
5658,Michael Gambon
5470,Kristin Scott Thomas
38809,Camilla Rutherford
4391,Charles Dance
6384,Keanu Reeves
86626,Aziz Ansari
19274,Seth Rogen
74688,Keke Palmer
25540,Sandra Oh
18897,Jackie Chan
1110519,Yao Xingtong
1233094,Kwon Sang-woo
1110520,Zhang Lanxin
99692,Liao Fan
10859,Ryan Reynolds
19119,Mélanie Laurent
1168097,Manuel Garcia-Rulfo
1452045,Ben Hardy
1371297,Adria Arjona
122468,Riisa Naka
122469,Takuya Ishida
122470,Mitsutaka Itakura
122471,Ayami Kakiuchi
118577,Mitsuki Tanimura
1230,John Goodman
20,Elizabeth Perkins
8872,Rick Moranis
12929,Rosie O'Donnell
6677,Kyle MacLachlan
7499,Jared Leto
136532,Matt Smith
1371297,Adria Arjona
15440,Jared Harris
8169,Tyrese Gibson
12021,Mia Farrow
11147,John Cassavetes
4970,Ruth Gordon
12022,Sidney Blackmer
12023,Maurice Evans
565402,Deems Taylor
2106,Walt Disney
1098082,Julietta Novis
233471,Leopold Stokowski
382,Bob Hoskins
1062,Christopher Lloyd
593,Joanna Cassidy
12826,Charles Fleischer
3391,Kathleen Turner
17882,Isabelle Huppert
6014,Annie Girardot
5442,Benoît Magimel
19123,Susanne Lothar
6264,Udo Samel
2310,Bruno Ganz
5644,Alexandra Maria Lara
680,Corinna Harfouch
8796,Ulrich Matthes
8797,Juliane Köhler
6065,Dennis Quaid
17141,Greg Kinnear
6968,Hugh Jackman
204,Kate Winslet
206905,Jeremy Allen White
74568,Chris Hemsworth
38280,Tang Wei
134184,Leehom Wang
19492,Viola Davis
7497,Holt McCallany
7056,Emma Thompson
5472,Colin Firth
9015,Kelly Macdonald
25663,Thomas Brodie-Sangster
23775,Eliza Bennett
2461,Mel Gibson
2047,Danny Glover
4517,Joe Pesci
14343,Rene Russo
2632,Chris Rock
882,Liv Tyler
100,Scott Speedman
55901,Gemma Ward
60509,Kip Weeks
162813,Laura Margolis
2077864,Chase Stokes
1452046,Lana Condor
972079,Desmin Borges
208296,Callan Mulvey
3115351,Diana Tsoy
19429,Bruce Lee
70332,Maria Yi
62427,James Tien Chun
1084494,Marilyn Bautista
72432,Han Ying-Chieh
3489,Naomi Watts
3061,Ewan McGregor
1136406,Tom Holland
1304662,Samuel Joslin
1207881,Oaklee Pendergast
109746,Yasuo Yamada
82508,Kiyoshi Kobayashi
109747,Eiko Masuyama
1222049,Makio Inoue
616,Gorō Naya
56734,Chloë Grace Moretz
1108907,Nick Robinson
17402,Ron Livingston
74537,Maggie Siff
1167375,Alex Roe
18897,Jackie Chan
62410,Sammo Hung Kam-Bo
62414,Yuen Biao
87840,Deanie Ip
87839,Pauline Yeung Bo-Ling
23659,Will Ferrell
13240,Mark Wahlberg
8170,Eva Mendes
2232,Michael Keaton
4581,Steve Coogan
35780,Amitabh Bachchan
237045,Prabhas
53975,Deepika Padukone
93193,Kamal Haasan
1093644,Saswata Chatterjee
44735,Jesse Eisenberg
1813,Anne Hathaway
82092,will.i.am
134,Jamie Foxx
41087,Leslie Mann
64856,Michael Jai White
557804,Gralen Bryant Banks
84217,Alex Meraz
557803,Stacey Asaro
52483,Rus Blackwell
1245,Scarlett Johansson
38673,Channing Tatum
57755,Woody Harrelson
15757,Ray Romano
161932,Jim Rash
8944,Jamie Lee Curtis
